date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category,rainfall_DEN01,rainfall_LAN01,rainfall_THA01,rainfall_UDU01,rainfall_MAK01,rainfall_BAD01,rising_flag,station_code
2011-03-12,BAD01,0.0,0.7,0.75,0.6,24.58,26.68,20.53,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-13,BAD01,5.3,0.7,0.75,0.6,24.6,26.68,20.53,Normal,0.0,0.0,52.9,0.0,0.0,5.3,0,0
2011-03-14,BAD01,0.0,1.6,1.82,1.25,71.93,85.74,51.17,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-15,BAD01,0.0,0.85,1.19,0.68,31.3,47.93,23.74,Normal,0.0,0.0,48.6,0.0,0.0,0.0,0,0
2011-03-16,BAD01,5.6,0.91,1.32,0.78,33.79,55.06,27.98,Normal,0.0,0.0,31.9,0.0,0.0,5.6,0,0
2011-03-17,BAD01,0.0,1.83,2.04,1.46,86.93,100.78,63.13,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-18,BAD01,0.0,1.3,1.56,0.95,54.17,69.15,35.77,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-19,BAD01,0.0,1.01,1.26,0.7,38.77,51.72,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-20,BAD01,0.0,1.17,1.31,0.92,46.75,54.49,34.34,Normal,0.0,0.0,1.6,0.0,0.0,0.0,0,0
2011-03-21,BAD01,3.6,1.25,1.47,1.04,51.39,63.73,40.17,Normal,0.0,0.0,5.3,0.0,0.0,3.6,0,0
2011-03-22,BAD01,0.0,1.39,1.55,1.01,59.25,68.54,38.68,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-23,BAD01,1.6,1.05,1.21,0.81,40.71,49,29.3,Normal,0.0,0.0,0.0,0.0,0.0,1.6,0,0
2011-03-24,BAD01,4.7,0.97,1.14,0.81,36.75,45.29,29.3,Normal,0.0,0.0,6.8,0.0,0.0,4.7,0,0
2011-03-25,BAD01,0.0,0.92,1.05,0.77,34.46,40.67,27.54,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-26,BAD01,12.5,0.77,0.83,0.73,27.74,30.19,25.82,Normal,0.0,0.0,19.6,0.0,0.0,12.5,0,0
2011-03-27,BAD01,25.2,0.76,0.77,0.73,26.97,27.54,25.82,Normal,0.0,0.0,0.0,0.0,0.0,25.2,0,0
2011-03-28,BAD01,14.3,0.72,0.81,0.67,25.46,29.3,23.33,Normal,0.0,0.0,3.4,0.0,0.0,14.3,0,0
2011-03-29,BAD01,0.0,1.02,1.15,0.83,39.1,45.81,30.19,Normal,0.0,0.0,42.7,0.0,0.0,0.0,0,0
2011-03-30,BAD01,0.0,2.06,2.31,1.21,102.72,120.45,49,Normal,0.0,0.0,42.5,0.0,0.0,0.0,0,0
2011-03-31,BAD01,0.0,1.78,2.09,1.36,83.85,104.32,57.32,Normal,0.0,0.0,24.4,0.0,0.0,0.0,0,0
2011-04-01,BAD01,0.0,1.21,1.36,0.92,49.13,57.32,34.34,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-02,BAD01,0.0,0.86,0.97,0.71,31.81,36.73,24.98,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-03,BAD01,0.0,0.84,1.02,0.71,30.9,39.18,24.98,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-04,BAD01,1.7,0.85,0.94,0.75,30.9,35.29,26.68,Normal,0.0,0.0,0.0,0.0,0.0,1.7,0,0
2011-04-05,BAD01,0.0,0.83,0.94,0.74,30.24,35.29,26.25,Normal,0.0,0.0,4.0,0.0,0.0,0.0,0,0
2011-04-06,BAD01,10.1,1.03,1.13,0.94,39.93,44.76,35.29,Normal,0.0,0.0,0.0,0.0,0.0,10.1,0,0
2011-04-07,BAD01,1.7,0.86,1.0,0.71,31.77,38.19,24.98,Normal,0.0,0.0,1.1,0.0,0.0,1.7,0,0
2011-04-08,BAD01,0.0,0.74,0.86,0.6,26.43,31.55,20.53,Normal,0.0,0.0,25.5,0.0,0.0,0.0,0,0
2011-04-09,BAD01,0.0,1.17,1.68,0.8,47.56,76.64,28.86,Normal,0.0,0.0,26.5,0.0,9.2,0.0,0,0
2011-04-10,BAD01,0.0,1.55,1.84,1.15,68.9,87.07,45.81,Normal,0.0,0.0,1.6,0.0,0.0,0.0,0,0
2011-04-11,BAD01,11.5,1.06,1.37,0.94,41.2,57.89,35.29,Normal,0.0,0.0,31.3,0.0,0.0,11.5,0,0
2011-04-12,BAD01,13.4,1.54,1.65,1.4,67.79,74.74,59.62,Normal,0.0,0.0,16.8,0.0,19.7,13.4,0,0
2011-04-13,BAD01,7.9,1.52,1.59,1.43,66.98,71,61.37,Normal,0.0,0.0,5.3,0.0,0.0,7.9,0,0
2011-04-14,BAD01,0.0,1.42,1.65,1.3,60.93,74.74,53.93,Normal,0.0,0.0,11.2,0.0,0.0,0.0,0,0
2011-04-15,BAD01,5.6,1.56,1.72,1.29,69.37,79.2,53.38,Normal,0.0,0.0,11.2,0.0,0.0,5.6,0,0
2011-04-16,BAD01,0.0,1.35,1.5,1.25,56.96,65.52,51.17,Normal,0.0,0.0,20.0,0.0,90.3,0.0,0,0
2011-04-17,BAD01,28.0,1.57,1.67,1.43,69.55,76.01,61.37,Normal,0.0,0.0,89.1,0.0,19.4,28.0,0,0
2011-04-18,BAD01,29.1,2.46,2.85,1.16,133.34,163.57,46.34,Normal,0.0,0.0,48.9,0.0,52.8,29.1,0,0
2011-04-19,BAD01,46.3,2.86,2.99,2.78,164.58,175.54,157.71,Normal,0.0,0.0,79.8,0.0,0.0,46.3,0,0
2011-04-20,BAD01,0.0,3.21,3.3,3.04,194.86,203.13,179.89,Normal,0.0,0.0,3.0,0.0,0.0,0.0,0,0
2011-04-21,BAD01,0.0,2.81,3.16,2.39,161.06,190.49,126.53,Normal,0.0,0.0,2.5,0.0,2.4,0.0,0,0
2011-04-22,BAD01,14.8,2.15,2.35,1.88,108.55,123.48,89.75,Normal,0.0,0.0,90.1,0.0,2.5,14.8,0,0
2011-04-23,BAD01,39.4,2.29,3.0,1.75,121.37,176.41,81.14,Normal,0.0,0.0,9.4,0.0,32.2,39.4,0,0
2011-04-24,BAD01,2.8,3.13,3.19,3.03,187.72,193.17,179.01,Normal,0.0,0.0,1.6,0.0,21.4,2.8,0,0
2011-04-25,BAD01,57.7,2.68,2.99,2.51,150.03,175.54,135.85,Normal,0.0,0.0,13.6,0.0,42.2,57.7,0,0
2011-04-26,BAD01,8.8,2.47,2.56,2.27,132.68,139.81,117.46,Normal,0.0,0.0,8.7,0.0,8.2,8.8,0,0
2011-04-27,BAD01,48.0,2.12,2.25,2.05,106.53,115.97,101.48,Normal,0.0,0.0,71.7,0.0,34.9,48.0,0,0
2011-04-28,BAD01,5.3,2.67,2.79,2.27,148.94,158.54,117.46,Normal,0.0,0.0,78.6,0.0,10.2,5.3,0,0
2011-04-29,BAD01,0.0,3.19,3.48,2.82,193.17,219.84,161.05,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-30,BAD01,0.0,3.42,3.58,0.52,217.53,229.33,17.51,Alert,0.0,0.0,23.0,0.0,26.1,0.0,0,0
2011-05-01,BAD01,17.4,3.11,3.43,2.87,186.48,215.15,165.26,Normal,0.0,0.0,44.9,0.0,26.1,17.4,0,0
2011-05-02,BAD01,0.0,2.83,2.87,2.72,161.7,165.26,152.75,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-03,BAD01,2.0,2.31,2.67,1.95,120.49,148.66,94.52,Normal,0.0,0.0,0.7,0.0,0.0,2.0,0,0
2011-05-04,BAD01,1.4,1.78,1.93,1.62,83.4,93.14,72.86,Normal,0.0,0.0,1.5,0.0,0.9,1.4,0,0
2011-05-05,BAD01,0.0,1.44,1.61,1.26,62.25,72.24,51.72,Normal,0.0,0.0,0.0,0.0,0.6,0.0,0,0
2011-05-06,BAD01,0.0,1.2,1.28,1.09,48.72,52.82,42.7,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-07,BAD01,0.0,1.04,1.12,0.95,40.24,44.25,35.77,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-08,BAD01,0.3,0.93,0.98,0.88,34.98,37.21,32.47,Normal,0.0,0.0,3.6,0.0,0.0,0.3,0,0
2011-05-09,BAD01,0.0,0.88,0.94,0.84,32.58,35.29,30.65,Normal,0.0,0.0,5.5,0.0,0.0,0.0,0,0
2011-05-10,BAD01,8.7,1,1.07,0.88,38.31,41.68,32.47,Normal,0.0,0.0,0.0,0.0,8.8,8.7,0,0
2011-05-11,BAD01,1.7,1.01,1.06,0.96,38.59,41.18,36.25,Normal,0.0,0.0,4.4,0.0,0.0,1.7,0,0
2011-05-12,BAD01,0.0,0.9,0.95,0.86,33.62,35.77,31.55,Normal,0.0,0.0,0.0,0.0,2.3,0.0,0,0
2011-05-13,BAD01,0.0,0.83,0.91,0.75,30.13,33.87,26.68,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-14,BAD01,0.3,0.74,0.84,0.68,26.48,30.65,23.74,Normal,0.0,0.0,0.0,0.0,0.0,0.3,0,0
2011-05-15,BAD01,0.0,0.91,1.22,0.65,34.35,49.54,22.52,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-16,BAD01,0.0,1.11,1.3,0.86,43.89,53.93,31.55,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-17,BAD01,0.0,0.91,1.3,0.75,34.31,53.93,26.68,Normal,0.0,0.0,37.8,0.0,0.0,0.0,0,0
2011-05-18,BAD01,0.0,1.3,1.6,0.85,54.66,71.62,31.1,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-19,BAD01,10.1,0.84,1.19,0.62,30.78,47.93,21.32,Normal,0.0,0.0,0.0,0.0,6.2,10.1,0,0
2011-05-20,BAD01,2.5,1.08,1.22,0.94,42.51,49.54,35.29,Normal,0.0,0.0,3.4,0.0,7.8,2.5,0,0
2011-05-21,BAD01,44.4,1.05,1.23,0.8,40.74,50.08,28.86,Normal,0.0,0.0,7.4,0.0,6.2,44.4,0,0
2011-05-22,BAD01,1.7,0.98,1.1,0.79,37.39,43.21,28.42,Normal,0.0,0.0,0.7,0.0,48.6,1.7,0,0
2011-05-23,BAD01,0.8,0.95,1.05,0.84,35.66,40.67,30.65,Normal,0.0,0.0,2.2,0.0,9.2,0.8,0,0
2011-05-24,BAD01,10.9,0.81,0.83,0.79,29.28,30.19,28.42,Normal,0.0,0.0,0.0,0.0,2.7,10.9,0,0
2011-05-25,BAD01,58.0,0.81,1.0,0.75,29.45,38.19,26.68,Normal,0.0,0.0,91.1,0.0,13.1,58.0,0,0
2011-05-26,BAD01,27.2,2.39,3.34,1.03,132.93,206.8,39.67,Normal,0.0,0.0,144.9,0.0,92.1,27.2,0,0
2011-05-27,BAD01,14.0,3.82,4.14,3.38,252.59,285.17,210.5,Minor Flood,0.0,0.0,25.0,0.0,21.2,14.0,0,0
2011-05-28,BAD01,6.7,4.32,4.41,4.17,304.38,313.69,288.29,Minor Flood,0.0,0.0,10.7,0.0,9.8,6.7,0,0
2011-05-29,BAD01,0.0,4.3,4.41,4.07,301.72,313.69,277.95,Minor Flood,0.0,0.0,5.0,0.0,0.0,0.0,0,0
2011-05-30,BAD01,46.2,3.57,4.04,3.07,229.46,274.87,182.52,Minor Flood,0.0,0.0,11.1,0.0,29.4,46.2,0,0
2011-05-31,BAD01,47.3,2.71,3.04,2.4,152.13,179.89,127.29,Normal,0.0,0.0,81.5,0.0,34.6,47.3,0,0
2011-06-01,BAD01,12.9,2.96,3.37,2.37,173.67,209.57,125,Normal,0.0,0.0,24.3,0.0,29.2,12.9,0,0
2011-06-02,BAD01,0.0,3.4,3.46,3.23,212.27,217.96,196.77,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-03,BAD01,6.9,2.8,3.19,2.36,159.68,193.17,124.24,Normal,0.0,0.0,5.3,0.0,0.8,6.9,0,0
2011-06-04,BAD01,15.7,2.14,2.33,2.01,107.97,121.96,98.68,Normal,0.0,0.0,4.4,0.0,14.2,15.7,0,0
2011-06-05,BAD01,0.0,1.74,1.97,1.49,80.45,95.9,64.92,Normal,0.0,0.0,5.7,0.0,0.5,0.0,0,0
2011-06-06,BAD01,18.9,1.4,1.63,1.29,59.9,73.49,53.38,Normal,0.0,0.0,33.2,0.0,16.1,18.9,0,0
2011-06-07,BAD01,0.0,1.81,1.92,1.67,85.02,92.46,76.01,Normal,0.0,0.0,3.3,0.0,1.1,0.0,0,0
2011-06-08,BAD01,3.2,1.47,1.64,1.31,64.03,74.11,54.49,Normal,0.0,0.0,5.1,0.0,4.8,3.2,0,0
2011-06-09,BAD01,4.5,1.23,1.4,1.16,50.32,59.62,46.34,Normal,0.0,0.0,22.6,0.0,3.2,4.5,0,0
2011-06-10,BAD01,0.0,1.62,1.7,1.46,73.11,77.92,63.13,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-11,BAD01,0.0,1.3,1.5,1.13,54.2,65.52,44.76,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-12,BAD01,1.4,1.05,1.13,0.95,40.87,44.76,35.77,Normal,0.0,0.0,8.1,0.0,0.0,1.4,0,0
2011-06-13,BAD01,0.0,1,1.14,0.8,38.45,45.29,28.86,Normal,0.0,0.0,10.5,0.0,2.6,0.0,0,0
2011-06-14,BAD01,3.4,1.13,1.19,1.04,44.76,47.93,40.17,Normal,0.0,0.0,3.6,0.0,2.4,3.4,0,0
2011-06-15,BAD01,8.8,1.02,1.1,0.92,39.35,43.21,34.34,Normal,0.0,0.0,6.5,0.0,5.4,8.8,0,0
2011-06-16,BAD01,2.0,1.04,1.13,0.92,40.29,44.76,34.34,Normal,0.0,0.0,0.0,0.0,2.9,2.0,0,0
2011-06-17,BAD01,0.0,0.89,0.95,0.75,32.78,35.77,26.68,Normal,0.0,0.0,1.8,0.0,0.6,0.0,0,0
2011-06-18,BAD01,0.0,0.79,0.88,0.73,28.25,32.47,25.82,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-19,BAD01,1.1,0.77,0.88,0.7,27.66,32.47,24.56,Normal,0.0,0.0,1.2,0.0,0.0,1.1,0,0
2011-06-20,BAD01,0.0,0.78,0.88,0.6,27.85,32.47,20.53,Normal,0.0,0.0,46.0,0.0,0.0,0.0,0,0
2011-06-21,BAD01,0.0,0.79,0.88,0.71,28.42,32.47,24.98,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-22,BAD01,0.0,0.74,0.76,0.7,26.22,27.11,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-23,BAD01,0.0,0.65,0.74,0.6,22.58,26.25,20.53,Normal,0.0,0.0,1.4,0.0,0.0,0.0,0,0
2011-06-24,BAD01,0.0,0.62,0.66,0.57,21.17,22.92,19.38,Normal,0.0,0.0,0.5,0.0,0.0,0.0,0,0
2011-06-25,BAD01,9.5,0.67,0.74,0.57,23.19,26.25,19.38,Normal,0.0,0.0,10.1,0.0,7.3,9.5,0,0
2011-06-26,BAD01,0.0,0.73,0.78,0.65,25.76,27.98,22.52,Normal,0.0,0.0,1.4,0.0,0.0,0.0,0,0
2011-06-27,BAD01,0.0,0.58,0.65,0.53,19.74,22.52,17.88,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-28,BAD01,0.0,0.57,0.66,0.48,19.4,22.92,16.06,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-29,BAD01,0.0,0.56,0.68,0.48,19.07,23.74,16.06,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-30,BAD01,0.0,0.64,0.94,0.46,22.5,35.29,15.36,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-01,BAD01,0.0,0.89,1.04,0.64,33.1,40.17,22.11,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-02,BAD01,0.0,0.66,0.88,0.54,23.17,32.47,18.25,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-03,BAD01,0.0,1.04,1.11,0.9,40.11,43.73,33.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-04,BAD01,21.2,0.91,1.13,0.58,34.51,44.76,19.76,Normal,0.0,0.0,3.0,0.0,0.0,21.2,0,0
2011-07-05,BAD01,9.0,0.66,0.92,0.51,23.27,34.34,17.14,Normal,0.0,0.0,36.4,0.0,0.0,9.0,0,0
2011-07-06,BAD01,6.0,0.96,1.12,0.8,36.4,44.25,28.86,Normal,0.0,0.0,0.5,0.0,16.8,6.0,0,0
2011-07-07,BAD01,0.0,0.76,0.83,0.68,27.13,30.19,23.74,Normal,0.0,0.0,0.0,0.0,5.7,0.0,0,0
2011-07-08,BAD01,3.1,0.63,0.67,0.6,21.54,23.33,20.53,Normal,0.0,0.0,12.7,0.0,3.4,3.1,0,0
2011-07-09,BAD01,1.4,0.59,0.64,0.55,20.11,22.11,18.62,Normal,0.0,0.0,0.0,0.0,0.0,1.4,0,0
2011-07-10,BAD01,0.0,0.53,0.56,0.51,18.01,19,17.14,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-11,BAD01,1.1,0.57,0.87,0.43,19.72,32.01,14.32,Normal,0.0,0.0,1.5,0.0,0.0,1.1,0,0
2011-07-12,BAD01,3.1,0.9,1.01,0.79,33.36,38.68,28.42,Normal,0.0,0.0,10.0,0.0,3.1,3.1,0,0
2011-07-13,BAD01,3.9,0.9,1.01,0.79,33.36,38.68,28.42,Normal,0.0,0.0,4.6,0.0,0.0,3.9,0,0
2011-07-14,BAD01,6.2,0.94,1.06,0.76,35.2,41.18,27.11,Normal,0.0,0.0,2.6,0.0,8.2,6.2,0,0
2011-07-15,BAD01,6.4,0.8,1.02,0.73,29.15,39.18,25.82,Normal,0.0,0.0,7.3,0.0,6.1,6.4,0,0
2011-07-16,BAD01,7.6,1,1.14,0.76,38.33,45.29,27.11,Normal,0.0,0.0,5.7,0.0,4.9,7.6,0,0
2011-07-17,BAD01,5.3,0.82,0.88,0.75,29.91,32.47,26.68,Normal,0.0,0.0,22.5,0.0,3.6,5.3,0,0
2011-07-18,BAD01,4.5,0.8,0.84,0.75,28.96,30.65,26.68,Normal,0.0,0.0,2.3,0.0,0.0,4.5,0,0
2011-07-19,BAD01,6.8,0.76,0.83,0.72,27.14,30.19,25.4,Normal,0.0,0.0,4.0,0.0,5.4,6.8,0,0
2011-07-20,BAD01,5.9,0.66,0.76,0.59,23.05,27.11,20.15,Normal,0.0,0.0,3.5,0.0,5.2,5.9,0,0
2011-07-21,BAD01,1.7,0.65,0.71,0.59,22.53,24.98,20.15,Normal,0.0,0.0,1.9,0.0,1.2,1.7,0,0
2011-07-22,BAD01,2.2,0.68,0.72,0.66,23.91,25.4,22.92,Normal,0.0,0.0,1.5,0.0,0.0,2.2,0,0
2011-07-23,BAD01,10.8,0.65,0.68,0.62,22.37,23.74,21.32,Normal,0.0,0.0,8.3,0.0,3.7,10.8,0,0
2011-07-24,BAD01,7.3,0.68,0.73,0.6,23.86,25.82,20.53,Normal,0.0,0.0,26.1,0.0,11.6,7.3,0,0
2011-07-25,BAD01,1.9,0.81,0.91,0.71,29.2,33.87,24.98,Normal,0.0,0.0,13.5,0.0,1.7,1.9,0,0
2011-07-26,BAD01,2.0,0.93,0.97,0.86,34.98,36.73,31.55,Normal,0.0,0.0,0.0,0.0,2.8,2.0,0,0
2011-07-27,BAD01,6.2,0.8,0.87,0.71,28.86,32.01,24.98,Normal,0.0,0.0,10.8,0.0,3.8,6.2,0,0
2011-07-28,BAD01,0.0,0.71,0.9,0.6,25.05,33.4,20.53,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-29,BAD01,1.4,0.66,0.69,0.6,22.86,24.15,20.53,Normal,0.0,0.0,1.7,0.0,0.0,1.4,0,0
2011-07-30,BAD01,3.1,0.7,1.02,0.55,24.88,39.18,18.62,Normal,0.0,0.0,13.3,0.0,3.8,3.1,0,0
2011-07-31,BAD01,0.0,0.95,1.04,0.87,35.7,40.17,32.01,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-01,BAD01,2.8,0.87,1.06,0.76,32.23,41.18,27.11,Normal,0.0,0.0,0.0,0.0,6.7,2.8,0,0
2011-08-02,BAD01,0.0,0.97,1.12,0.86,37,44.25,31.55,Normal,0.0,0.0,1.4,0.0,0.0,0.0,0,0
2011-08-03,BAD01,25.2,0.97,1.05,0.87,36.75,40.67,32.01,Normal,0.0,0.0,16.6,0.0,15.6,25.2,0,0
2011-08-04,BAD01,0.6,0.96,1.07,0.86,36.2,41.68,31.55,Normal,0.0,0.0,0.8,0.0,0.0,0.6,0,0
2011-08-05,BAD01,59.2,0.89,0.94,0.82,32.82,35.29,29.75,Normal,0.0,0.0,87.8,0.0,53.9,59.2,0,0
2011-08-06,BAD01,1.4,1.5,2.08,0.9,67.97,103.61,33.4,Normal,0.0,0.0,1.5,0.0,1.6,1.4,0,0
2011-08-07,BAD01,2.2,1.69,2.06,1.24,78.13,102.19,50.63,Normal,0.0,0.0,0.0,0.0,2.6,2.2,0,0
2011-08-08,BAD01,7.9,1.02,1.2,0.87,39.07,48.46,32.01,Normal,0.0,0.0,2.9,0.0,8.2,7.9,0,0
2011-08-09,BAD01,5.6,0.78,0.85,0.73,28.19,31.1,25.82,Normal,0.0,0.0,8.2,0.0,2.2,5.6,0,0
2011-08-10,BAD01,1.7,0.77,0.86,0.68,27.63,31.55,23.74,Normal,0.0,0.0,2.7,0.0,5.7,1.7,0,0
2011-08-11,BAD01,0.0,0.89,0.97,0.81,33.12,36.73,29.3,Normal,0.0,0.0,1.9,0.0,0.0,0.0,0,0
2011-08-12,BAD01,0.0,0.79,0.85,0.74,28.47,31.1,26.25,Normal,0.0,0.0,0.5,0.0,0.0,0.0,0,0
2011-08-13,BAD01,0.0,0.74,0.81,0.66,26.29,29.3,22.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-14,BAD01,5.0,0.72,0.78,0.63,25.22,27.98,21.71,Normal,0.0,0.0,2.2,0.0,3.8,5.0,0,0
2011-08-15,BAD01,8.4,0.79,0.94,0.65,28.61,35.29,22.52,Normal,0.0,0.0,19.6,0.0,8.1,8.4,0,0
2011-08-16,BAD01,9.8,0.95,1.08,0.82,35.72,42.19,29.75,Normal,0.0,0.0,12.6,0.0,9.9,9.8,0,0
2011-08-17,BAD01,17.7,1,1.06,0.96,38.08,41.18,36.25,Normal,0.0,0.0,3.6,0.0,14.1,17.7,0,0
2011-08-18,BAD01,0.0,1.02,1.08,0.94,39.25,42.19,35.29,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-19,BAD01,0.0,0.85,0.93,0.72,31.14,34.81,25.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-20,BAD01,2.0,0.69,0.77,0.63,24.32,27.54,21.71,Normal,0.0,0.0,1.5,0.0,1.1,2.0,0,0
2011-08-21,BAD01,2.5,0.66,0.71,0.6,22.83,24.98,20.53,Normal,0.0,0.0,5.4,0.0,5.1,2.5,0,0
2011-08-22,BAD01,15.6,0.7,0.83,0.6,24.71,30.19,20.53,Normal,0.0,0.0,13.9,0.0,9.2,15.6,0,0
2011-08-23,BAD01,14.3,0.97,1.02,0.86,36.79,39.18,31.55,Normal,0.0,0.0,40.6,0.0,11.5,14.3,0,0
2011-08-24,BAD01,23.5,1.55,2.22,0.97,70.75,113.75,36.73,Normal,0.0,0.0,46.3,0.0,24.6,23.5,0,0
2011-08-25,BAD01,6.2,2.16,2.3,1.93,109.65,119.7,93.14,Normal,0.0,0.0,20.3,0.0,3.8,6.2,0,0
2011-08-26,BAD01,0.0,1.71,1.91,1.37,78.57,91.78,57.89,Normal,0.0,0.0,1.8,0.0,0.0,0.0,0,0
2011-08-27,BAD01,0.0,1.15,1.35,0.99,45.97,56.75,37.7,Normal,0.0,0.0,1.6,0.0,0.0,0.0,0,0
2011-08-28,BAD01,3.4,0.87,0.98,0.76,32.14,37.21,27.11,Normal,0.0,0.0,1.1,0.0,0.0,3.4,0,0
2011-08-29,BAD01,0.0,0.9,1.19,0.64,33.58,47.93,22.11,Normal,0.0,0.0,1.5,0.0,1.6,0.0,0,0
2011-08-30,BAD01,17.4,1.05,1.29,0.75,40.97,53.38,26.68,Normal,0.0,0.0,26.8,0.0,12.5,17.4,0,0
2011-08-31,BAD01,33.9,1.2,1.33,1.08,48.48,55.62,42.19,Normal,0.0,0.0,8.7,0.0,25.7,33.9,0,0
2011-09-01,BAD01,19.3,1.24,1.3,1.07,50.48,53.93,41.68,Normal,0.0,0.0,5.5,0.0,0.0,19.3,0,0
2011-09-02,BAD01,0.0,1.1,1.19,1.0,43.25,47.93,38.19,Normal,0.0,0.0,0.0,0.0,20.1,0.0,0,0
2011-09-03,BAD01,2.8,0.9,1.07,0.77,33.39,41.68,27.54,Normal,0.0,0.0,5.7,0.0,15.3,2.8,0,0
2011-09-04,BAD01,5.3,0.79,0.85,0.75,28.63,31.1,26.68,Normal,0.0,0.0,0.6,0.0,0.0,5.3,0,0
2011-09-05,BAD01,5.5,0.73,0.8,0.68,25.78,28.86,23.74,Normal,0.0,0.0,2.9,0.0,4.6,5.5,0,0
2011-09-06,BAD01,5.6,0.74,0.8,0.65,26.37,28.86,22.52,Normal,0.0,0.0,13.0,0.0,3.1,5.6,0,0
2011-09-07,BAD01,7.3,0.77,0.83,0.69,27.71,30.19,24.15,Normal,0.0,0.0,1.2,0.0,5.3,7.3,0,0
2011-09-08,BAD01,0.6,0.7,0.83,0.64,24.78,30.19,22.11,Normal,0.0,0.0,0.5,0.0,5.6,0.6,0,0
2011-09-09,BAD01,38.6,0.72,0.81,0.65,25.31,29.3,22.52,Normal,0.0,0.0,12.0,0.0,1.1,38.6,0,0
2011-09-10,BAD01,0.6,1.1,1.73,0.75,43.98,79.85,26.68,Normal,0.0,0.0,74.0,0.0,26.1,0.6,0,0
2011-09-11,BAD01,10.4,1.74,2.02,0.59,81.33,99.38,20.15,Normal,0.0,0.0,15.8,0.0,0.6,10.4,0,0
2011-09-12,BAD01,9.3,1.44,1.79,1.32,62,83.76,55.06,Normal,0.0,0.0,22.8,0.0,5.6,9.3,0,0
2011-09-13,BAD01,34.0,2.12,2.17,1.88,106.48,110.09,89.75,Normal,0.0,0.0,33.1,0.0,5.4,34.0,0,0
2011-09-14,BAD01,5.8,2.45,2.57,2.17,130.98,140.6,110.09,Normal,0.0,0.0,10.4,0.0,27.7,5.8,0,0
2011-09-15,BAD01,0.0,2.29,2.5,1.95,119.09,135.06,94.52,Normal,0.0,0.0,5.5,0.0,1.7,0.0,0,0
2011-09-16,BAD01,0.0,1.69,1.91,1.46,77.46,91.78,63.13,Normal,0.0,0.0,6.3,0.0,0.0,0.0,0,0
2011-09-17,BAD01,0.0,1.32,1.49,1.16,54.97,64.92,46.34,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-18,BAD01,0.0,1.03,1.19,0.91,39.58,47.93,33.87,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-19,BAD01,0.0,0.89,0.97,0.81,32.79,36.73,29.3,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-20,BAD01,0.0,0.76,0.83,0.71,27.25,30.19,24.98,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
